Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Research & Development,Department_Sales,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MonthlyIncome_log
36,No,Travel_Rarely,429,2,4,Life Sciences,1,1294,3,0,53,3,2,2,Single,5410.0,2323,9,Y,1,11,3,4,80,0,18,2,3,16,14,5,12,True,False,False,False,False,True,False,False,False,False,8.596189197642735
44,Yes,Travel_Rarely,621,15,3,Medical,1,1295,1,0,73,3,3,4,Married,7978.0,14075,1,Y,0,11,3,4,80,1,10,2,3,10,7,0,5,True,False,False,False,False,False,False,False,False,False,8.984568369308281
28,No,Travel_Frequently,193,2,3,Life Sciences,1,1296,4,1,52,2,1,4,Married,3867.0,14222,1,Y,1,12,3,2,80,1,2,2,3,2,2,2,2,True,False,False,True,False,False,False,False,False,False,8.260492856573185
51,No,Travel_Frequently,968,6,2,Medical,1,1297,2,0,40,2,1,3,Single,2838.0,4257,0,Y,0,14,3,2,80,0,8,6,2,7,0,7,7,True,False,False,True,False,False,False,False,False,False,7.951207156472972
30,No,Non-Travel,879,9,2,Medical,1,1298,3,0,72,3,2,3,Single,4695.0,12858,7,Y,1,18,3,3,80,0,10,3,3,8,4,1,7,True,False,False,False,False,True,False,False,False,False,8.454466361507933
29,Yes,Travel_Rarely,806,7,3,Technical Degree,1,1299,2,0,39,3,1,3,Divorced,3339.0,17285,3,Y,1,13,3,1,80,2,10,2,3,7,7,7,7,True,False,False,True,False,False,False,False,False,False,8.113726085970747
28,No,Travel_Rarely,640,1,3,Technical Degree,1,1301,4,1,84,3,1,1,Single,2080.0,4732,2,Y,0,11,3,2,80,0,5,2,2,3,2,1,2,True,False,False,False,False,False,False,True,False,False,7.640603826393634
25,No,Travel_Rarely,266,1,3,Medical,1,1303,4,0,40,3,1,2,Single,2096.0,18830,1,Y,0,18,3,4,80,0,2,3,2,2,2,2,1,True,False,False,False,False,False,False,True,False,False,7.64826303090192
32,No,Travel_Rarely,604,8,3,Medical,1,1304,3,1,56,4,2,4,Married,6209.0,11693,1,Y,0,15,3,3,80,2,10,4,4,10,7,0,8,False,True,False,False,False,False,False,False,True,False,8.733916174927524
45,No,Travel_Frequently,364,25,3,Medical,1,1306,2,0,83,3,5,2,Single,18061.0,13035,3,Y,0,22,4,3,80,0,22,4,3,0,0,0,0,True,False,False,False,True,False,False,False,False,False,9.801565562810744
39,No,Travel_Rarely,412,13,4,Medical,1,1307,3,0,94,2,4,2,Divorced,17123.0,17334,6,Y,1,13,3,4,80,2,21,4,3,19,9,15,2,True,False,False,False,True,False,False,False,False,False,9.748236267264836
58,No,Travel_Rarely,848,23,4,Life Sciences,1,1308,1,1,88,3,1,3,Divorced,2372.0,26076,1,Y,0,12,3,4,80,2,2,3,3,2,2,2,2,True,False,False,False,False,False,False,True,False,False,7.771910256435763
32,Yes,Travel_Rarely,1089,7,2,Life Sciences,1,1309,4,1,79,3,2,3,Married,4883.0,22845,1,Y,0,18,3,1,80,1,10,3,3,10,4,1,1,True,False,False,True,False,False,False,False,False,False,8.493719835230594
39,Yes,Travel_Rarely,360,23,3,Medical,1,1310,3,1,93,3,1,1,Single,3904.0,22154,0,Y,0,13,3,1,80,0,6,2,3,5,2,0,3,True,False,False,False,False,False,False,True,False,False,8.270013062273787
30,No,Travel_Rarely,1138,6,3,Technical Degree,1,1311,1,0,48,2,2,4,Married,4627.0,23631,0,Y,0,12,3,1,80,1,10,6,3,9,2,6,7,True,False,False,True,False,False,False,False,False,False,8.439880088313567
36,No,Travel_Rarely,325,10,4,Technical Degree,1,1312,4,0,63,3,3,3,Married,7094.0,5747,3,Y,0,12,3,1,80,0,10,0,3,7,7,1,7,True,False,False,False,False,False,False,False,False,False,8.867145589594143
46,No,Travel_Rarely,991,1,2,Life Sciences,1,1314,4,0,44,3,1,1,Single,3423.0,22957,6,Y,0,12,3,3,80,0,10,3,4,7,6,5,7,False,False,True,False,False,False,False,False,False,False,8.138564737261632
28,No,Non-Travel,1476,1,3,Life Sciences,1,1315,3,0,55,1,2,4,Married,6674.0,16392,0,Y,0,11,3,1,80,3,10,6,3,9,8,7,5,True,False,False,True,False,False,False,False,False,False,8.80612448326845
50,No,Travel_Rarely,1322,28,3,Life Sciences,1,1317,4,0,43,3,4,1,Married,16880.0,22422,4,Y,1,11,3,2,80,0,25,2,3,3,2,1,2,True,False,False,False,False,False,True,False,False,False,9.733944008101389
40,Yes,Travel_Rarely,299,25,4,Marketing,1,1318,4,1,57,2,3,2,Single,9094.0,17235,2,Y,1,12,3,3,80,0,9,2,3,5,4,1,0,False,True,False,False,False,False,False,False,True,False,9.115480090952223
52,Yes,Travel_Rarely,1030,5,3,Life Sciences,1,1319,2,1,64,3,3,2,Single,8446.0,21534,9,Y,1,19,3,3,80,0,10,2,2,8,7,7,7,False,True,False,False,False,False,False,False,True,False,9.041566627727496
30,No,Travel_Rarely,634,17,4,Medical,1,1321,2,0,95,3,3,1,Married,11916.0,25927,1,Y,1,23,4,4,80,2,9,2,3,9,1,0,8,True,False,False,False,True,False,False,False,False,False,9.385721231090805
39,No,Travel_Rarely,524,18,2,Life Sciences,1,1322,1,1,32,3,2,3,Single,4534.0,13352,0,Y,0,11,3,1,80,0,9,6,3,8,7,1,7,True,False,False,False,False,True,False,False,False,False,8.419580362549237
31,No,Non-Travel,587,2,4,Life Sciences,1,1324,4,0,57,3,3,3,Divorced,9852.0,8935,1,Y,1,19,3,1,80,1,10,5,2,10,8,9,6,False,True,False,False,False,False,False,False,True,False,9.195531256322475
41,No,Non-Travel,256,10,2,Medical,1,1329,3,1,40,1,2,2,Single,6151.0,22074,1,Y,0,13,3,1,80,0,19,4,3,19,2,11,9,False,True,False,False,False,False,False,False,True,False,8.72453251118548
31,Yes,Travel_Frequently,1060,1,3,Life Sciences,1,1331,4,0,54,3,1,2,Single,2302.0,8319,1,Y,1,11,3,1,80,0,3,2,4,3,2,2,2,False,True,False,False,False,False,False,False,False,True,7.741967899820685
44,Yes,Travel_Rarely,935,3,3,Life Sciences,1,1333,1,1,89,3,1,1,Married,2362.0,14669,4,Y,0,12,3,3,80,0,10,4,4,3,2,1,2,True,False,False,True,False,False,False,False,False,False,7.767687277186908
42,No,Non-Travel,495,2,1,Life Sciences,1,1334,3,1,37,3,4,3,Married,17861.0,26582,0,Y,1,13,3,4,80,0,21,3,2,20,8,2,10,True,False,False,False,True,False,False,False,False,False,9.790430830243832
55,No,Travel_Rarely,282,2,2,Medical,1,1336,4,0,58,1,5,3,Married,19187.0,6992,4,Y,0,14,3,4,80,1,23,5,3,19,9,9,11,True,False,False,False,True,False,False,False,False,False,9.862040362621954
56,No,Travel_Rarely,206,8,4,Life Sciences,1,1338,4,1,99,3,5,2,Single,19626.31,4022,6,Y,0,14,3,1,80,0,36,4,3,7,3,7,7,False,False,False,False,True,False,False,False,False,False,9.884677242730053
40,No,Non-Travel,458,16,2,Life Sciences,1,1340,3,1,74,3,1,3,Divorced,3544.0,8532,9,Y,0,16,3,2,80,1,6,0,3,4,2,0,0,True,False,False,False,False,False,False,True,False,False,8.173293438966228
34,No,Travel_Rarely,943,9,3,Life Sciences,1,1344,4,1,86,3,3,4,Divorced,8500.0,5494,0,Y,0,11,3,4,80,1,10,0,2,9,7,1,6,True,False,False,False,False,False,False,False,False,False,9.04793908261736
40,No,Travel_Rarely,523,2,3,Life Sciences,1,1346,3,1,98,3,2,4,Single,4661.0,22455,1,Y,0,13,3,3,80,0,9,4,3,9,8,8,8,True,False,False,False,False,False,False,True,False,False,8.447199819595703
41,No,Travel_Frequently,1018,1,3,Marketing,1,1349,3,0,66,3,2,1,Divorced,4103.0,4297,0,Y,0,17,3,4,80,1,10,2,3,9,3,1,7,False,True,False,False,False,False,False,False,True,False,8.319717386850606
35,No,Travel_Frequently,482,4,4,Life Sciences,1,1350,3,1,87,3,2,3,Single,4249.0,2690,1,Y,1,11,3,2,80,0,9,3,3,9,6,1,1,True,False,False,False,False,False,False,True,False,False,8.354674261918463
51,No,Travel_Rarely,770,5,3,Life Sciences,1,1352,3,1,84,3,4,2,Divorced,14026.0,17588,1,Y,1,11,3,2,80,1,33,2,3,31,9,0,10,False,False,False,False,True,False,False,False,False,False,9.54873932271967
38,No,Travel_Rarely,1009,2,2,Life Sciences,1,1355,2,0,31,3,2,1,Divorced,6893.0,19461,3,Y,0,15,3,4,80,1,11,3,3,7,7,1,7,False,True,False,False,False,False,False,False,True,False,8.83840674707681
34,No,Travel_Rarely,507,15,2,Medical,1,1356,3,0,66,3,2,1,Single,6125.0,23553,1,Y,0,12,3,4,80,0,10,6,4,10,8,9,6,False,True,False,False,False,False,False,False,True,False,8.72029728739272
25,No,Travel_Rarely,882,19,1,Medical,1,1358,4,1,67,3,1,4,Married,3669.0,9075,3,Y,0,11,3,3,80,3,7,6,2,3,2,1,2,True,False,False,True,False,False,False,False,False,False,8.207946941048617
58,Yes,Travel_Rarely,601,7,4,Medical,1,1360,3,0,53,2,3,1,Married,10008.0,12023,7,Y,1,14,3,4,80,0,31,0,2,10,9,5,9,True,False,False,False,False,True,False,False,False,False,9.211239967219019
40,No,Travel_Rarely,329,1,4,Life Sciences,1,1361,2,1,88,3,1,2,Married,2387.0,6762,3,Y,0,22,4,3,80,1,7,3,3,4,2,0,3,True,False,False,True,False,False,False,False,False,False,7.778211474512493
36,No,Travel_Frequently,607,7,3,Marketing,1,1362,1,0,83,4,2,1,Married,4639.0,2261,2,Y,0,16,3,4,80,1,17,2,2,15,7,6,13,False,True,False,False,False,False,False,False,True,False,8.442469645220301
48,No,Travel_Rarely,855,4,3,Life Sciences,1,1363,4,1,54,3,3,4,Single,7898.0,18706,1,Y,0,11,3,3,80,0,11,2,3,10,9,0,8,True,False,False,False,False,True,False,False,False,False,8.97449144816442
27,No,Travel_Rarely,1291,11,3,Medical,1,1364,3,0,98,4,1,4,Married,2534.0,6527,8,Y,0,14,3,2,80,1,5,4,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,7.837948916025283
51,No,Travel_Rarely,1405,11,2,Technical Degree,1,1367,4,0,82,2,4,2,Single,13142.0,24439,3,Y,0,16,3,2,80,0,29,1,2,5,2,0,3,True,False,False,False,False,True,False,False,False,False,9.483644576482009
18,No,Non-Travel,1124,1,3,Life Sciences,1,1368,4,0,97,3,1,4,Single,1611.0,19305,1,Y,0,15,3,3,80,0,0,5,4,0,0,0,0,True,False,False,True,False,False,False,False,False,False,7.385230923066573
35,No,Travel_Rarely,817,1,3,Medical,1,1369,4,0,60,2,2,4,Married,5363.0,10846,0,Y,0,12,3,2,80,1,10,0,3,9,7,0,0,True,False,False,True,False,False,False,False,False,False,8.587465244401569
27,No,Travel_Frequently,793,2,1,Life Sciences,1,1371,4,1,43,1,2,4,Single,5071.0,20392,3,Y,0,20,4,2,80,0,8,3,3,6,2,0,0,False,True,False,False,False,False,False,False,True,False,8.531490496117062
55,Yes,Travel_Rarely,267,13,4,Marketing,1,1372,1,1,85,4,4,3,Single,13695.0,9277,6,Y,1,17,3,3,80,0,24,2,2,19,7,3,8,False,True,False,False,False,False,False,False,True,False,9.524859098381523
56,No,Travel_Rarely,1369,23,3,Life Sciences,1,1373,4,1,68,3,4,2,Married,13402.0,18235,4,Y,1,12,3,1,80,1,33,0,3,19,16,15,9,True,False,False,False,False,True,False,False,False,False,9.503233841478497
34,No,Non-Travel,999,26,1,Technical Degree,1,1374,1,0,92,2,1,3,Divorced,2029.0,15891,1,Y,0,20,4,3,80,3,5,2,3,5,4,0,0,True,False,False,False,False,False,False,True,False,False,7.615791072035833
40,No,Travel_Rarely,1202,2,1,Medical,1,1375,2,0,89,4,2,3,Divorced,6377.0,13888,5,Y,0,20,4,2,80,3,15,0,3,12,11,11,8,True,False,False,False,False,False,False,False,False,False,8.760609847570002
34,No,Travel_Rarely,285,29,3,Medical,1,1377,2,1,86,3,2,3,Married,5429.0,17491,4,Y,0,13,3,1,80,2,10,1,3,8,7,7,7,True,False,False,True,False,False,False,False,False,False,8.599694412927981
31,Yes,Travel_Frequently,703,2,3,Life Sciences,1,1379,3,0,90,2,1,4,Single,2785.0,11882,7,Y,0,14,3,3,80,0,3,3,4,1,0,0,0,False,True,False,False,False,False,False,False,False,True,7.932362154339751
35,Yes,Travel_Frequently,662,18,4,Marketing,1,1380,4,0,67,3,2,3,Married,4614.0,23288,0,Y,1,18,3,3,80,1,5,0,2,4,2,3,2,False,True,False,False,False,False,False,False,True,False,8.437067146936952
38,No,Travel_Frequently,693,7,3,Life Sciences,1,1382,4,1,57,4,1,3,Divorced,2610.0,15748,1,Y,0,11,3,4,80,3,4,2,3,4,2,0,3,True,False,False,False,False,False,False,True,False,False,7.8674885686991285
34,No,Travel_Rarely,404,2,4,Technical Degree,1,1383,3,0,98,3,2,4,Single,6687.0,6163,1,Y,0,11,3,4,80,0,14,2,4,14,11,4,11,True,False,False,False,False,False,False,False,False,False,8.808070154764538
28,No,Travel_Rarely,736,26,3,Life Sciences,1,1387,3,1,48,2,2,1,Married,4724.0,24232,1,Y,0,11,3,3,80,1,5,0,3,5,3,0,4,False,True,False,False,False,False,False,False,True,False,8.460622839927844
31,Yes,Travel_Rarely,330,22,4,Medical,1,1389,4,1,98,3,2,3,Married,6179.0,21057,1,Y,1,15,3,4,80,2,10,3,2,10,2,6,7,True,False,False,False,False,True,False,False,False,False,8.729073550451737
39,No,Travel_Rarely,1498,21,4,Life Sciences,1,1390,1,1,44,2,2,4,Married,6120.0,3567,3,Y,1,12,3,4,80,2,8,2,4,5,4,1,4,False,True,False,False,False,False,False,False,True,False,8.71948076085107
51,No,Travel_Frequently,541,2,3,Marketing,1,1391,2,1,52,3,3,2,Married,10596.0,15395,2,Y,0,11,3,2,80,0,14,5,3,4,2,3,2,False,True,False,False,False,False,False,False,True,False,9.268326221174837
41,No,Travel_Frequently,1200,22,3,Life Sciences,1,1392,4,0,75,3,2,4,Divorced,5467.0,13953,3,Y,1,14,3,1,80,2,12,4,2,6,2,3,3,True,False,False,False,False,False,False,True,False,False,8.60666819784384
37,No,Travel_Rarely,1439,4,1,Life Sciences,1,1394,3,1,54,3,1,3,Married,2996.0,5182,7,Y,1,15,3,4,80,0,8,2,3,6,4,1,3,True,False,False,False,False,False,False,True,False,False,8.005367067316664
33,No,Travel_Frequently,1111,5,1,Life Sciences,1,1395,2,1,61,3,2,4,Married,9998.0,19293,6,Y,0,13,3,1,80,0,8,2,4,5,4,1,2,False,True,False,False,False,False,False,False,True,False,9.21024036697585
32,No,Travel_Rarely,499,2,1,Marketing,1,1396,3,1,36,3,2,2,Married,4078.0,20497,0,Y,1,13,3,1,80,3,4,3,2,3,2,1,2,False,True,False,False,False,False,False,False,True,False,8.313607139317558
39,No,Non-Travel,1485,25,2,Life Sciences,1,1397,3,1,71,3,3,3,Married,10920.0,3449,3,Y,0,21,4,2,80,1,13,2,3,6,4,0,5,True,False,False,False,False,False,False,False,False,False,9.298442820197728
25,No,Travel_Rarely,1372,18,1,Life Sciences,1,1399,1,1,93,4,2,3,Married,6232.0,12477,2,Y,0,11,3,2,80,0,6,3,2,3,2,1,2,False,True,False,False,False,False,False,False,True,False,8.73761303680885
52,No,Travel_Frequently,322,28,2,Medical,1,1401,4,0,59,4,4,3,Married,13247.0,9731,2,Y,1,11,3,2,80,1,24,3,2,5,3,0,2,True,False,False,False,False,True,False,False,False,False,9.49160187662504
43,No,Travel_Rarely,930,6,3,Medical,1,1402,1,0,73,2,2,3,Single,4081.0,20003,1,Y,1,14,3,1,80,0,20,3,1,20,7,1,8,True,False,False,False,False,False,False,True,False,False,8.31434234336979
27,No,Travel_Rarely,205,10,3,Marketing,1,1403,4,0,98,2,2,4,Married,5769.0,7100,1,Y,1,11,3,4,80,0,6,3,3,6,2,4,4,False,True,False,False,False,False,False,False,True,False,8.660427359502146
27,Yes,Travel_Rarely,135,17,4,Life Sciences,1,1405,4,0,51,3,1,3,Single,2394.0,25681,1,Y,1,13,3,4,80,0,8,2,3,8,2,7,7,True,False,False,False,False,False,False,True,False,False,7.781138509845015
26,No,Travel_Rarely,683,2,1,Medical,1,1407,1,1,36,2,1,4,Single,3904.0,4050,0,Y,0,12,3,4,80,0,5,2,3,4,3,1,1,True,False,False,False,False,False,False,True,False,False,8.270013062273787
42,No,Travel_Rarely,1147,10,3,Human Resources,1,1408,3,0,31,3,4,1,Married,16799.0,16616,0,Y,0,14,3,3,80,1,21,5,3,20,7,0,9,False,False,False,False,True,False,False,False,False,False,9.72913416539135
52,No,Travel_Rarely,258,8,4,Other,1,1409,3,0,54,3,1,1,Married,2950.0,17363,9,Y,0,13,3,3,80,0,12,2,1,5,4,0,4,True,False,False,True,False,False,False,False,False,False,7.989899374942939
37,No,Travel_Rarely,1462,11,3,Medical,1,1411,1,0,94,3,1,3,Single,3629.0,19106,4,Y,0,18,3,1,80,0,8,6,3,3,2,0,2,True,False,False,True,False,False,False,False,False,False,8.196987927258897
35,No,Travel_Frequently,200,18,2,Life Sciences,1,1412,3,1,60,3,3,4,Single,9362.0,19944,2,Y,0,11,3,3,80,0,10,2,3,2,2,2,2,True,False,False,False,False,True,False,False,False,False,9.14452103093889
25,No,Travel_Rarely,949,1,3,Technical Degree,1,1415,1,1,81,3,1,4,Married,3229.0,4910,4,Y,0,11,3,2,80,1,7,2,2,3,2,0,2,True,False,False,True,False,False,False,False,False,False,8.080237416216702
26,No,Travel_Rarely,652,7,3,Other,1,1417,3,1,100,4,1,1,Single,3578.0,23577,0,Y,0,12,3,4,80,0,8,2,3,7,7,0,7,True,False,False,True,False,False,False,False,False,False,8.182838710766026
29,No,Travel_Rarely,332,17,3,Other,1,1419,2,1,51,2,3,1,Single,7988.0,9769,1,Y,0,13,3,1,80,0,10,3,2,10,9,0,9,False,False,True,False,False,False,False,False,False,False,8.985820874482043
49,Yes,Travel_Frequently,1475,28,2,Life Sciences,1,1420,1,1,97,2,2,1,Single,4284.0,22710,3,Y,0,20,4,1,80,0,20,2,3,4,3,1,3,True,False,False,True,False,False,False,False,False,False,8.36287583103188
29,Yes,Travel_Frequently,337,14,1,Other,1,1421,3,0,84,3,3,4,Single,7553.0,22930,0,Y,1,12,3,1,80,0,9,1,3,8,7,7,7,True,False,False,False,False,False,False,False,False,False,8.929832503272403
54,No,Travel_Rarely,971,1,3,Medical,1,1422,4,0,54,3,4,4,Single,17328.0,5652,6,Y,0,19,3,4,80,0,29,3,2,20,7,12,7,True,False,False,False,False,False,True,False,False,False,9.760136677640245
58,No,Travel_Rarely,1055,1,3,Medical,1,1423,4,0,76,3,5,1,Married,19626.31,22456,3,Y,1,21,4,3,80,1,32,3,3,9,8,1,5,True,False,False,False,False,False,True,False,False,False,9.884677242730053
55,No,Travel_Rarely,1136,1,4,Medical,1,1424,2,1,81,4,4,4,Divorced,14732.0,12414,2,Y,0,13,3,4,80,2,31,4,4,7,7,0,0,True,False,False,False,False,False,True,False,False,False,9.597845154707354
36,No,Travel_Rarely,1174,3,4,Marketing,1,1425,1,0,99,3,2,2,Single,9278.0,20763,3,Y,1,16,3,4,80,0,15,3,3,5,4,0,1,False,True,False,False,False,False,False,False,True,False,9.13550906135318
31,Yes,Travel_Frequently,667,1,4,Life Sciences,1,1427,2,0,50,1,1,3,Single,1382.46,16154,1,Y,0,12,3,2,80,0,1,3,3,1,0,0,0,False,True,False,False,False,False,False,False,False,True,7.23234288662976
30,No,Travel_Rarely,855,7,4,Marketing,1,1428,4,0,73,3,2,1,Divorced,4779.0,12761,7,Y,0,14,3,2,80,2,8,3,3,3,2,0,2,False,True,False,False,False,False,False,False,True,False,8.472195825485501
31,No,Travel_Rarely,182,8,5,Life Sciences,1,1430,1,0,93,3,4,2,Single,16422.0,8847,3,Y,0,11,3,3,80,0,9,3,4,3,2,1,0,True,False,False,False,False,False,True,False,False,False,9.70643807033756
34,No,Travel_Frequently,560,1,4,Other,1,1431,4,1,91,3,1,1,Divorced,2996.0,20284,5,Y,0,14,3,3,80,2,10,2,3,4,3,1,3,True,False,False,False,False,False,False,True,False,False,8.005367067316664
31,Yes,Travel_Rarely,202,8,3,Life Sciences,1,1433,1,0,34,2,1,2,Single,1382.46,22262,1,Y,0,12,3,3,80,0,1,3,4,1,0,0,0,True,False,False,False,False,False,False,True,False,False,7.23234288662976
27,No,Travel_Rarely,1377,11,1,Life Sciences,1,1434,2,1,91,3,1,1,Married,2099.0,7679,0,Y,0,14,3,2,80,0,6,3,4,5,0,1,4,True,False,False,True,False,False,False,False,False,False,7.649692623711514
36,No,Travel_Rarely,172,4,4,Life Sciences,1,1435,1,1,37,2,2,4,Single,5810.0,22604,1,Y,0,16,3,3,80,0,10,2,2,10,4,1,8,True,False,False,True,False,False,False,False,False,False,8.667507952075105
36,No,Travel_Rarely,329,16,4,Marketing,1,1436,3,0,98,2,2,1,Married,5647.0,13494,4,Y,0,13,3,1,80,2,11,3,2,3,2,0,2,False,True,False,False,False,False,False,False,True,False,8.639056779173078
47,No,Travel_Rarely,465,1,3,Technical Degree,1,1438,1,1,74,3,1,4,Married,3420.0,10205,7,Y,0,12,3,3,80,1,17,2,2,6,5,1,2,True,False,False,False,False,False,False,True,False,False,8.137688184977605
25,Yes,Travel_Rarely,383,9,2,Life Sciences,1,1439,1,1,68,2,1,1,Married,4400.0,15182,3,Y,0,12,3,1,80,0,6,2,3,3,2,2,2,False,True,False,False,False,False,False,False,False,True,8.38958706681109
37,No,Non-Travel,1413,5,2,Technical Degree,1,1440,3,1,84,4,1,3,Single,3500.0,25470,0,Y,0,14,3,1,80,0,7,2,1,6,5,1,3,True,False,False,True,False,False,False,False,False,False,8.160803920954665
56,No,Travel_Rarely,1255,1,2,Life Sciences,1,1441,1,0,90,3,1,1,Married,2066.0,10494,2,Y,0,22,4,4,80,1,5,3,4,3,2,1,0,True,False,False,False,False,False,False,True,False,False,7.633853559681768
47,No,Travel_Rarely,359,2,4,Medical,1,1443,1,0,82,3,4,3,Married,17169.0,26703,3,Y,0,19,3,2,80,2,26,2,4,20,17,5,6,True,False,False,False,False,False,True,False,False,False,9.75091895389152
24,No,Travel_Rarely,1476,4,1,Medical,1,1445,4,0,42,3,2,3,Married,4162.0,15211,1,Y,1,12,3,3,80,2,5,3,3,5,4,0,3,False,True,False,False,False,False,False,False,True,False,8.333991247194975
32,No,Travel_Rarely,601,7,5,Marketing,1,1446,4,1,97,3,2,4,Married,9204.0,23343,4,Y,0,12,3,3,80,1,7,3,2,4,3,0,3,False,True,False,False,False,False,False,False,True,False,9.127502093667179
34,No,Travel_Rarely,401,1,3,Life Sciences,1,1447,4,0,86,2,1,2,Married,3294.0,3708,5,Y,0,17,3,1,80,1,7,2,2,5,4,0,2,True,False,False,True,False,False,False,False,False,False,8.100161446936607
41,No,Travel_Rarely,1283,5,5,Medical,1,1448,2,1,90,4,1,3,Married,2127.0,5561,2,Y,1,12,3,1,80,0,7,5,2,4,2,0,3,True,False,False,False,False,False,False,True,False,False,7.662937850461535
40,No,Non-Travel,663,9,4,Other,1,1449,3,1,81,3,2,3,Divorced,3975.0,23099,3,Y,0,11,3,3,80,2,11,2,4,8,7,0,7,True,False,False,True,False,False,False,False,False,False,8.288031567776464
31,No,Travel_Rarely,326,8,2,Life Sciences,1,1453,1,1,31,3,3,4,Divorced,10793.0,8386,1,Y,0,18,3,1,80,1,13,5,3,13,7,9,9,False,True,False,False,False,False,False,False,True,False,9.286745703178589
46,Yes,Travel_Rarely,377,9,3,Marketing,1,1457,1,1,52,3,3,4,Divorced,10096.0,15986,4,Y,0,11,3,1,80,1,28,1,4,7,7,4,3,False,True,False,False,False,False,False,False,True,False,9.219993629004321
39,Yes,Non-Travel,592,2,3,Life Sciences,1,1458,1,0,54,2,1,1,Single,3646.0,17181,2,Y,1,23,4,2,80,0,11,2,4,1,0,0,0,True,False,False,True,False,False,False,False,False,False,8.20166019080868
31,Yes,Travel_Frequently,1445,1,5,Life Sciences,1,1459,3,0,100,4,3,2,Single,7446.0,8931,1,Y,0,11,3,1,80,0,10,2,3,10,8,4,7,True,False,False,False,False,True,False,False,False,False,8.915566545710645
45,No,Travel_Rarely,1038,20,3,Medical,1,1460,2,1,95,1,3,1,Divorced,10851.0,19863,2,Y,1,18,3,2,80,1,24,2,3,7,7,0,7,True,False,False,False,False,False,False,False,False,False,9.292104673778823
31,No,Travel_Rarely,1398,8,2,Medical,1,1461,4,0,96,4,1,2,Single,2109.0,24609,9,Y,0,18,3,4,80,0,8,3,3,3,2,0,2,False,False,True,False,False,False,False,False,False,False,7.6544432264701125
31,Yes,Travel_Frequently,523,2,3,Life Sciences,1,1464,2,1,94,3,1,4,Married,3722.0,21081,6,Y,1,13,3,3,80,1,7,2,1,2,2,2,2,True,False,False,True,False,False,False,False,False,False,8.222285073872717
45,No,Travel_Rarely,1448,29,3,Technical Degree,1,1465,2,1,55,3,3,4,Married,9380.0,14720,4,Y,1,18,3,4,80,2,10,4,4,3,1,1,2,True,False,False,False,False,True,False,False,False,False,9.14644164612595
48,No,Travel_Rarely,1221,7,3,Marketing,1,1466,3,1,96,3,2,1,Divorced,5486.0,24795,4,Y,0,11,3,1,80,3,15,3,3,2,2,2,2,False,True,False,False,False,False,False,False,True,False,8.610136937058975
34,Yes,Travel_Rarely,1107,9,4,Technical Degree,1,1467,1,0,52,3,1,3,Married,2742.0,3072,1,Y,0,15,3,4,80,0,2,0,3,2,2,2,2,False,False,True,False,False,False,False,False,False,False,7.916807490937603
40,No,Non-Travel,218,8,1,Medical,1,1468,4,1,55,2,3,2,Divorced,13757.0,25178,2,Y,0,11,3,3,80,1,16,5,3,9,8,4,8,True,False,False,False,False,False,True,False,False,False,9.52937575208596
28,No,Travel_Rarely,866,5,3,Medical,1,1469,4,1,84,3,2,1,Single,8463.0,23490,0,Y,0,18,3,4,80,0,6,4,3,5,4,1,3,False,True,False,False,False,False,False,False,True,False,9.043577154098081
